kn_ks	region	pop	species
0.032525510510063	DNABD	ZAM	D. melanogaster
0.0396985716466622	DNABD	ZAM	D. melanogaster
0.0256452441569545	DNABD	ZAM	D. melanogaster
0.0309711094702889	DNABD	ZAM	D. melanogaster
0.0338246330220456	DNABD	ZAM	D. melanogaster
0.0350678526165908	DNABD	ZAM	D. melanogaster
0.039659642513897	DNABD	ZAM	D. melanogaster
0.0164829691645954	DNABD	ZAM	D. melanogaster
0.0267332456847638	DNABD	ZAM	D. melanogaster
0.0279413858874238	DNABD	ZAM	D. melanogaster
0.0208184048968223	DNABD	ZAM	D. melanogaster
0.0284403540410124	DNABD	ZAM	D. melanogaster
0.0204833711844625	DNABD	ZAM	D. melanogaster
0.0269313483515196	DNABD	ZAM	D. melanogaster
0.0318163976562091	DNABD	ZAM	D. melanogaster
0.0272848204652951	DNABD	ZAM	D. melanogaster
0.019261507554491	DNABD	ZAM	D. melanogaster
0.0247324736114392	DNABD	ZAM	D. melanogaster
0.043592453317262	DNABD	ZAM	D. melanogaster
0.0328344006078697	DNABD	ZAM	D. melanogaster
0.0360494556546132	DNABD	ZAM	D. melanogaster
0.0263568708977312	DNABD	ZAM	D. melanogaster
0.0487321875016691	DNABD	ZAM	D. melanogaster
0.0130919583593023	DNABD	ZAM	D. melanogaster
0.0237204036116108	DNABD	ZAM	D. melanogaster
0.0153411035160874	DNABD	ZAM	D. melanogaster
0.0251948825711518	DNABD	ZAM	D. melanogaster
0.0250875976880664	DNABD	ZAM	D. melanogaster
0.0400390645994337	DNABD	ZAM	D. melanogaster
0.0235600007561215	DNABD	ZAM	D. melanogaster
0.0299047044324127	DNABD	ZAM	D. melanogaster
0.0226426895943717	DNABD	ZAM	D. melanogaster
0.0290348791828648	DNABD	ZAM	D. melanogaster
0.01796330171256	DNABD	ZAM	D. melanogaster
0.0365746437580583	DNABD	ZAM	D. melanogaster
0.02641928267653	DNABD	ZAM	D. melanogaster
0.0190034369525803	DNABD	ZAM	D. melanogaster
0.0261033317849011	DNABD	ZAM	D. melanogaster
0.0217771137129627	DNABD	ZAM	D. melanogaster
0.029094397238591	DNABD	ZAM	D. melanogaster
0.0178347138181123	DNABD	ZAM	D. melanogaster
0.0263368525765065	DNABD	ZAM	D. melanogaster
0.0372120770040532	DNABD	ZAM	D. melanogaster
0.0276398124177568	DNABD	ZAM	D. melanogaster
0.0360335235991011	DNABD	ZAM	D. melanogaster
0.0223576752749208	DNABD	ZAM	D. melanogaster
0.0267078970872163	DNABD	ZAM	D. melanogaster
0.0313229201891659	DNABD	ZAM	D. melanogaster
0.0270539943448395	DNABD	ZAM	D. melanogaster
0.021488271371551	DNABD	ZAM	D. melanogaster
0.0282819198681885	DNABD	ZAM	D. melanogaster
0.0200819198749846	DNABD	ZAM	D. melanogaster
0.0284260898390117	DNABD	ZAM	D. melanogaster
0.0188059645463172	DNABD	ZAM	D. melanogaster
0.0331890930025573	DNABD	ZAM	D. melanogaster
0.0338185022618261	DNABD	ZAM	D. melanogaster
0.0398475285202085	DNABD	ZAM	D. melanogaster
0.01524166666567	DNABD	ZAM	D. melanogaster
0.014434029823179	DNABD	ZAM	D. melanogaster
0.0238340498221566	DNABD	ZAM	D. melanogaster
0.0228267502725535	DNABD	ZAM	D. melanogaster
0.0289835143801778	DNABD	ZAM	D. melanogaster
0.030306576733399	DNABD	ZAM	D. melanogaster
0.0235303694317189	DNABD	ZAM	D. melanogaster
0.0185805216839796	DNABD	ZAM	D. melanogaster
0.0177463152913831	DNABD	ZAM	D. melanogaster
0.0305334678899825	DNABD	ZAM	D. melanogaster
0.0320286294643339	DNABD	ZAM	D. melanogaster
0.02397966354538	DNABD	ZAM	D. melanogaster
0.0374581012192901	DNABD	ZAM	D. melanogaster
0.0207008662117286	DNABD	ZAM	D. melanogaster
0.0327627334967452	DNABD	ZAM	D. melanogaster
0.0325532870752474	DNABD	ZAM	D. melanogaster
0.0442105189179187	DNABD	ZAM	D. melanogaster
0.0248330672790344	DNABD	ZAM	D. melanogaster
0.017689507013087	DNABD	ZAM	D. melanogaster
0.0258923448453477	DNABD	ZAM	D. melanogaster
0.0308175765529091	DNABD	ZAM	D. melanogaster
0.0268388166036457	DNABD	ZAM	D. melanogaster
0.0181703705808239	DNABD	ZAM	D. melanogaster
0.0229834619344152	DNABD	ZAM	D. melanogaster
0.0509249428426794	DNABD	ZAM	D. melanogaster
0.0205479046269875	DNABD	ZAM	D. melanogaster
0.0320430024136183	DNABD	ZAM	D. melanogaster
0.0271685127159527	DNABD	ZAM	D. melanogaster
0.0160596729296762	DNABD	ZAM	D. melanogaster
0.0305149876503962	DNABD	ZAM	D. melanogaster
0.0305440245467842	DNABD	ZAM	D. melanogaster
0.0244703454174883	DNABD	ZAM	D. melanogaster
0.0153674059209972	DNABD	ZAM	D. melanogaster
0.0256935050369421	DNABD	ZAM	D. melanogaster
0.0231817841082739	DNABD	ZAM	D. melanogaster
0.0173862370079923	DNABD	ZAM	D. melanogaster
0.0259016757570355	DNABD	ZAM	D. melanogaster
0.0403891207922765	DNABD	ZAM	D. melanogaster
0.0429845605190582	DNABD	ZAM	D. melanogaster
0.0242014425476375	DNABD	ZAM	D. melanogaster
0.038967671290948	DNABD	ZAM	D. melanogaster
0.0269563122994155	DNABD	ZAM	D. melanogaster
0.0466688316213665	DNABD	ZAM	D. melanogaster
0.0267230045624737	DNABD	ZAM	D. melanogaster
0.038394468898038	DNABD	ZAM	D. melanogaster
0.0282592206768789	DNABD	ZAM	D. melanogaster
0.0194762281377909	DNABD	ZAM	D. melanogaster
0.0269723478723574	DNABD	ZAM	D. melanogaster
0.0212256830251355	DNABD	ZAM	D. melanogaster
0.0212691679836521	DNABD	ZAM	D. melanogaster
0.0340200387951493	DNABD	ZAM	D. melanogaster
0.0162199172654973	DNABD	ZAM	D. melanogaster
0.0318525300266344	DNABD	ZAM	D. melanogaster
0.0299710646358262	DNABD	ZAM	D. melanogaster
0.016564413730148	DNABD	ZAM	D. melanogaster
0.023563951471744	DNABD	ZAM	D. melanogaster
0.0231834922712253	DNABD	ZAM	D. melanogaster
0.0171939942504243	DNABD	ZAM	D. melanogaster
0.0338889018389507	DNABD	ZAM	D. melanogaster
0.0449412690088076	DNABD	ZAM	D. melanogaster
0.0120237177297131	DNABD	ZAM	D. melanogaster
0.0247911950085956	DNABD	ZAM	D. melanogaster
0.0310973361120175	DNABD	ZAM	D. melanogaster
0.0233792639531814	DNABD	ZAM	D. melanogaster
0.0133556088066556	DNABD	ZAM	D. melanogaster
0.0164040997700354	DNABD	ZAM	D. melanogaster
0.0279293776960334	DNABD	ZAM	D. melanogaster
0.0489880661984785	DNABD	ZAM	D. melanogaster
0.0137844482630706	DNABD	ZAM	D. melanogaster
0.0151961542215725	DNABD	ZAM	D. melanogaster
0.0180002059459275	DNABD	ZAM	D. melanogaster
0.0462244019911629	DNABD	ZAM	D. melanogaster
0.0291321579501502	DNABD	ZAM	D. melanogaster
0.0357718748035275	DNABD	ZAM	D. melanogaster
0.0178633056668087	DNABD	ZAM	D. melanogaster
0.0196430441961895	DNABD	ZAM	D. melanogaster
0.0403072307819306	DNABD	ZAM	D. melanogaster
0.0373386741826325	DNABD	ZAM	D. melanogaster
0.0238376311528822	DNABD	ZAM	D. melanogaster
0.0215308391743286	DNABD	ZAM	D. melanogaster
0.0475361257330899	DNABD	ZAM	D. melanogaster
0.0119837701473593	DNABD	ZAM	D. melanogaster
0.0208239302077175	DNABD	ZAM	D. melanogaster
0.0176844098773017	DNABD	ZAM	D. melanogaster
0.0320816084335801	DNABD	ZAM	D. melanogaster
0.0232076549801678	DNABD	ZAM	D. melanogaster
0.0172032170445968	DNABD	ZAM	D. melanogaster
0.0295719357098481	DNABD	ZAM	D. melanogaster
0.0312337400480221	DNABD	ZAM	D. melanogaster
0.0220525881979421	DNABD	ZAM	D. melanogaster
0.0148684032456015	DNABD	ZAM	D. melanogaster
0.0235973022535848	DNABD	ZAM	D. melanogaster
0.0233596295010474	DNABD	ZAM	D. melanogaster
0.0137063180722517	DNABD	ZAM	D. melanogaster
0.0157894934149907	DNABD	ZAM	D. melanogaster
0.01729969221387	DNABD	ZAM	D. melanogaster
0.0145466066951126	DNABD	ZAM	D. melanogaster
0.0192298082898817	DNABD	ZAM	D. melanogaster
0.0184375169150095	DNABD	ZAM	D. melanogaster
0.0239069284199016	DNABD	ZAM	D. melanogaster
0.0200475800332006	DNABD	ZAM	D. melanogaster
0.0233083147823431	DNABD	ZAM	D. melanogaster
0.0157521059874973	DNABD	ZAM	D. melanogaster
0.0215149048514213	DNABD	ZAM	D. melanogaster
0.0369418713625628	DNABD	ZAM	D. melanogaster
0.0251164246653829	DNABD	ZAM	D. melanogaster
0.0380246705362546	DNABD	ZAM	D. melanogaster
0.049709206069246	DNABD	ZAM	D. melanogaster
0.023191565300856	DNABD	ZAM	D. melanogaster
0.0208250088629154	DNABD	ZAM	D. melanogaster
0.0272340840580242	DNABD	ZAM	D. melanogaster
0.0363863739433395	DNABD	ZAM	D. melanogaster
0.0277730739762567	DNABD	ZAM	D. melanogaster
0.0198576788390984	DNABD	ZAM	D. melanogaster
0.0184492178138389	DNABD	ZAM	D. melanogaster
0.015191523855949	DNABD	ZAM	D. melanogaster
0.0243528749862245	DNABD	ZAM	D. melanogaster
0.0194466377655799	DNABD	ZAM	D. melanogaster
0.0140774536283093	DNABD	ZAM	D. melanogaster
0.0181384423255223	DNABD	ZAM	D. melanogaster
0.0215173239259932	DNABD	ZAM	D. melanogaster
0.0223983087608973	DNABD	ZAM	D. melanogaster
0.0153268402799691	DNABD	ZAM	D. melanogaster
0.0278491460908763	DNABD	ZAM	D. melanogaster
0.0239448958456483	DNABD	ZAM	D. melanogaster
0.0236918492254707	DNABD	ZAM	D. melanogaster
0.0373500973709272	DNABD	ZAM	D. melanogaster
0.024787534977525	DNABD	ZAM	D. melanogaster
0.0291550364996301	DNABD	ZAM	D. melanogaster
0.016160930466635	DNABD	ZAM	D. melanogaster
0.0301595688266098	DNABD	ZAM	D. melanogaster
0.0245732110054318	DNABD	ZAM	D. melanogaster
0.0222522566150484	DNABD	ZAM	D. melanogaster
0.021589620574066	DNABD	ZAM	D. melanogaster
0.0161074524259273	DNABD	ZAM	D. melanogaster
0.0284568089171606	DNABD	ZAM	D. melanogaster
0.0179930963150436	DNABD	ZAM	D. melanogaster
0.0284893958915524	DNABD	ZAM	D. melanogaster
0.0353654834527017	DNABD	ZAM	D. melanogaster
0.0340142628457031	DNABD	ZAM	D. melanogaster
0.0238922372540003	DNABD	ZAM	D. melanogaster
0.020688738470114	DNABD	ZAM	D. melanogaster
0.0249777473628574	DNABD	ZAM	D. melanogaster
0.0344016316890662	DNABD	ZAM	D. melanogaster
0.0215039686470791	DNABD	ZAM	D. melanogaster
0.0285064774508384	DNABD	ZAM	D. melanogaster
0.0254575034661378	DNABD	ZAM	D. melanogaster
0.0258870725903108	DNABD	ZAM	D. melanogaster
0.0237102608826606	DNABD	ZAM	D. melanogaster
0.0222280039816879	DNABD	ZAM	D. melanogaster
0.024628530724901	DNABD	ZAM	D. melanogaster
0.0349126270243186	DNABD	ZAM	D. melanogaster
0.0399709331546809	DNABD	ZAM	D. melanogaster
0.0432556866508308	DNABD	ZAM	D. melanogaster
0.0420926793448179	DNABD	ZAM	D. melanogaster
0.0356378921570785	DNABD	ZAM	D. melanogaster
0.0304346566747634	DNABD	ZAM	D. melanogaster
0.021000186187276	DNABD	ZAM	D. melanogaster
0.0298465962053623	DNABD	ZAM	D. melanogaster
0.0235643076392833	DNABD	ZAM	D. melanogaster
0.0316327181922793	DNABD	ZAM	D. melanogaster
0.0293240609177564	DNABD	ZAM	D. melanogaster
0.0227168949685575	DNABD	ZAM	D. melanogaster
0.0378553526048071	DNABD	ZAM	D. melanogaster
0.0254719999627717	DNABD	ZAM	D. melanogaster
0.0156215491042704	DNABD	ZAM	D. melanogaster
0.0404739003090229	DNABD	ZAM	D. melanogaster
0.030179886110546	DNABD	ZAM	D. melanogaster
0.0112310658375111	DNABD	ZAM	D. melanogaster
0.0202240235989293	DNABD	ZAM	D. melanogaster
0.0254825371303864	DNABD	ZAM	D. melanogaster
0.0190614401884711	DNABD	ZAM	D. melanogaster
0.0230283095616622	DNABD	ZAM	D. melanogaster
0.0272423655189786	DNABD	ZAM	D. melanogaster
0.0163990815466773	DNABD	ZAM	D. melanogaster
0.0234982531461692	DNABD	ZAM	D. melanogaster
0.0174696000306638	DNABD	ZAM	D. melanogaster
0.0281426729689404	DNABD	ZAM	D. melanogaster
0.023874532589435	DNABD	ZAM	D. melanogaster
0.0143381883378998	DNABD	ZAM	D. melanogaster
0.0414763716858034	DNABD	ZAM	D. melanogaster
0.0145116212536631	DNABD	ZAM	D. melanogaster
0.0267608919009698	DNABD	ZAM	D. melanogaster
0.0269482200782021	DNABD	ZAM	D. melanogaster
0.0215308468161409	DNABD	ZAM	D. melanogaster
0.0257458061677946	DNABD	ZAM	D. melanogaster
0.0428767762417755	DNABD	ZAM	D. melanogaster
0.0290635786988691	DNABD	ZAM	D. melanogaster
0.0285151441550232	DNABD	ZAM	D. melanogaster
0.036974049574926	DNABD	ZAM	D. melanogaster
0.0265050000844608	DNABD	ZAM	D. melanogaster
0.0367013353601665	DNABD	ZAM	D. melanogaster
0.0226793640250591	DNABD	ZAM	D. melanogaster
0.0223013825608955	DNABD	ZAM	D. melanogaster
0.020811700372926	DNABD	ZAM	D. melanogaster
0.0184381830641958	DNABD	ZAM	D. melanogaster
0.0156147308002242	DNABD	ZAM	D. melanogaster
0.0253803268448653	DNABD	ZAM	D. melanogaster
0.0251322893726043	DNABD	ZAM	D. melanogaster
0.0350654966840226	DNABD	ZAM	D. melanogaster
0.0274839837372674	DNABD	ZAM	D. melanogaster
0.0330527962913142	DNABD	ZAM	D. melanogaster
0.0432932442824112	DNABD	ZAM	D. melanogaster
0.0261606278619881	DNABD	ZAM	D. melanogaster
0.0215119643432887	DNABD	ZAM	D. melanogaster
0.0269713930768162	DNABD	ZAM	D. melanogaster
0.0455549755354007	DNABD	ZAM	D. melanogaster
0.0123207619166427	DNABD	ZAM	D. melanogaster
0.0201934557698236	DNABD	ZAM	D. melanogaster
0.0277444710999845	DNABD	ZAM	D. melanogaster
0.022305584982847	DNABD	ZAM	D. melanogaster
0.021247774764604	DNABD	ZAM	D. melanogaster
0.0199958071159961	DNABD	ZAM	D. melanogaster
0.0228629727443762	DNABD	ZAM	D. melanogaster
0.0186188750057806	DNABD	ZAM	D. melanogaster
0.019292628453578	DNABD	ZAM	D. melanogaster
0.0211133408714504	DNABD	ZAM	D. melanogaster
0.0213189588086893	DNABD	ZAM	D. melanogaster
0.0300400229456963	DNABD	ZAM	D. melanogaster
0.0207940673935622	DNABD	ZAM	D. melanogaster
0.0363495825256274	DNABD	ZAM	D. melanogaster
0.0232821287616798	DNABD	ZAM	D. melanogaster
0.0275471579365739	DNABD	ZAM	D. melanogaster
0.0309882533615836	DNABD	ZAM	D. melanogaster
0.029669026758508	DNABD	ZAM	D. melanogaster
0.021200322099151	DNABD	ZAM	D. melanogaster
0.012886655259179	DNABD	ZAM	D. melanogaster
0.0246898988859818	DNABD	ZAM	D. melanogaster
0.0135795312712721	DNABD	ZAM	D. melanogaster
0.0198483021187863	DNABD	ZAM	D. melanogaster
0.0276287352747457	DNABD	ZAM	D. melanogaster
0.0219155015871177	DNABD	ZAM	D. melanogaster
0.0490787656440292	DNABD	ZAM	D. melanogaster
0.0282970661887403	DNABD	ZAM	D. melanogaster
0.0306426211520793	DNABD	ZAM	D. melanogaster
0.0438428181467892	DNABD	ZAM	D. melanogaster
0.0167001657846009	DNABD	ZAM	D. melanogaster
0.0259892779886309	DNABD	ZAM	D. melanogaster
0.0310006817999767	DNABD	ZAM	D. melanogaster
0.0315665040736459	DNABD	ZAM	D. melanogaster
0.0203229850300411	DNABD	ZAM	D. melanogaster
0.0532292398672192	DNABD	ZAM	D. melanogaster
0.0376719130649982	DNABD	ZAM	D. melanogaster
0.014455590174874	DNABD	ZAM	D. melanogaster
0.0260173152964251	DNABD	ZAM	D. melanogaster
0.0273105438815272	DNABD	ZAM	D. melanogaster
0.0285328385054471	DNABD	ZAM	D. melanogaster
0.0178165396848632	DNABD	ZAM	D. melanogaster
0.00961319802613938	DNABD	ZAM	D. melanogaster
0.0337302371526745	DNABD	ZAM	D. melanogaster
0.0199049894524871	DNABD	ZAM	D. melanogaster
0.0228988048911251	DNABD	ZAM	D. melanogaster
0.0178879596001753	DNABD	ZAM	D. melanogaster
0.0207073108077007	DNABD	ZAM	D. melanogaster
0.0261153211063806	DNABD	ZAM	D. melanogaster
0.0279022542068567	DNABD	ZAM	D. melanogaster
0.041233194867128	DNABD	ZAM	D. melanogaster
0.0255099681260354	DNABD	ZAM	D. melanogaster
0.0262854841310924	DNABD	ZAM	D. melanogaster
0.0257424195517441	DNABD	ZAM	D. melanogaster
0.0314693691892532	DNABD	ZAM	D. melanogaster
0.0211864059467143	DNABD	ZAM	D. melanogaster
0.0206637845484295	DNABD	ZAM	D. melanogaster
0.029071556137009	DNABD	ZAM	D. melanogaster
0.0301827939575778	DNABD	ZAM	D. melanogaster
0.0171340231439765	DNABD	ZAM	D. melanogaster
0.0146305794611997	DNABD	ZAM	D. melanogaster
0.0241358825517751	DNABD	ZAM	D. melanogaster
0.0149143015893355	DNABD	ZAM	D. melanogaster
0.0270909069399465	DNABD	ZAM	D. melanogaster
0.0203239067402612	DNABD	ZAM	D. melanogaster
0.0185472052073609	DNABD	ZAM	D. melanogaster
0.0178372762481758	DNABD	ZAM	D. melanogaster
0.0244207324721862	DNABD	ZAM	D. melanogaster
0.0136524064495043	DNABD	ZAM	D. melanogaster
0.0248694969002625	DNABD	ZAM	D. melanogaster
0.0170119109944521	DNABD	ZAM	D. melanogaster
0.0247993636521147	DNABD	ZAM	D. melanogaster
0.0268615811547426	DNABD	ZAM	D. melanogaster
0.0276211222069401	DNABD	ZAM	D. melanogaster
0.0144431569055398	DNABD	ZAM	D. melanogaster
0.0231231654145491	DNABD	ZAM	D. melanogaster
0.0332123234834507	DNABD	ZAM	D. melanogaster
0.0130080600443124	DNABD	ZAM	D. melanogaster
0.0125272669064113	DNABD	ZAM	D. melanogaster
0.0295150919651465	DNABD	ZAM	D. melanogaster
0.0389841102302851	DNABD	ZAM	D. melanogaster
0.0372805379709314	DNABD	ZAM	D. melanogaster
0.0304943203530477	DNABD	ZAM	D. melanogaster
0.0235434407450666	DNABD	ZAM	D. melanogaster
0.0376400523802274	DNABD	ZAM	D. melanogaster
0.0212183871517545	DNABD	ZAM	D. melanogaster
0.0160737146652055	DNABD	ZAM	D. melanogaster
0.0201749967644142	DNABD	ZAM	D. melanogaster
0.0152486774872375	DNABD	ZAM	D. melanogaster
0.0198870757755669	DNABD	ZAM	D. melanogaster
0.0221072363681318	DNABD	ZAM	D. melanogaster
0.0146938149950959	DNABD	ZAM	D. melanogaster
0.0322988648333502	DNABD	ZAM	D. melanogaster
0.0170611605017351	DNABD	ZAM	D. melanogaster
0.0282391045647153	DNABD	ZAM	D. melanogaster
0.0237663724037748	DNABD	ZAM	D. melanogaster
0.0295811121510089	DNABD	ZAM	D. melanogaster
0.0161776297776887	DNABD	ZAM	D. melanogaster
0.0168299362584889	DNABD	ZAM	D. melanogaster
0.0202800693515698	DNABD	ZAM	D. melanogaster
0.0149532657495931	DNABD	ZAM	D. melanogaster
0.0290501627550527	DNABD	ZAM	D. melanogaster
0.0366076204430481	DNABD	ZAM	D. melanogaster
0.0209370487144	DNABD	ZAM	D. melanogaster
0.023708015964669	DNABD	ZAM	D. melanogaster
0.0291159381501295	DNABD	ZAM	D. melanogaster
0.0171910600465312	DNABD	ZAM	D. melanogaster
0.0239706234107013	DNABD	ZAM	D. melanogaster
0.0219987969290297	DNABD	ZAM	D. melanogaster
0.0150068969133674	DNABD	ZAM	D. melanogaster
0.0304242636774727	DNABD	ZAM	D. melanogaster
0.0171019331731	DNABD	ZAM	D. melanogaster
0.0272740632873763	DNABD	ZAM	D. melanogaster
0.0208019604759477	DNABD	ZAM	D. melanogaster
0.0259977930996206	DNABD	ZAM	D. melanogaster
0.0446664603760899	DNABD	ZAM	D. melanogaster
0.0422773524006223	DNABD	ZAM	D. melanogaster
0.0126573454688599	DNABD	ZAM	D. melanogaster
0.0448553615819547	DNABD	ZAM	D. melanogaster
0.0101831025262511	DNABD	ZAM	D. melanogaster
0.0287307961548226	DNABD	ZAM	D. melanogaster
0.0208839129508901	DNABD	ZAM	D. melanogaster
0.021295287986593	DNABD	ZAM	D. melanogaster
0.0271605418796549	DNABD	ZAM	D. melanogaster
0.0220313495443502	DNABD	ZAM	D. melanogaster
0.0180030035364608	DNABD	ZAM	D. melanogaster
0.0212661145480888	DNABD	ZAM	D. melanogaster
0.0278812176282735	DNABD	ZAM	D. melanogaster
0.0170076064160879	DNABD	ZAM	D. melanogaster
0.0160581914704291	DNABD	ZAM	D. melanogaster
0.0248716649989668	DNABD	ZAM	D. melanogaster
0.0217744152208551	DNABD	ZAM	D. melanogaster
0.0308500578473499	DNABD	ZAM	D. melanogaster
0.019574301596875	DNABD	ZAM	D. melanogaster
0.0210520765310044	DNABD	ZAM	D. melanogaster
0.0459000095959105	DNABD	ZAM	D. melanogaster
0.0294541335827965	DNABD	ZAM	D. melanogaster
0.0308959478532584	DNABD	ZAM	D. melanogaster
0.0335193880161657	DNABD	ZAM	D. melanogaster
0.0389178095305999	DNABD	ZAM	D. melanogaster
0.0247297043246048	DNABD	ZAM	D. melanogaster
0.027798341085837	DNABD	ZAM	D. melanogaster
0.021214050972563	DNABD	ZAM	D. melanogaster
0.0207964089798169	DNABD	ZAM	D. melanogaster
0.0194866543126802	DNABD	ZAM	D. melanogaster
0.0290543281275596	DNABD	ZAM	D. melanogaster
0.0293502137498579	DNABD	ZAM	D. melanogaster
0.0310419627925198	DNABD	ZAM	D. melanogaster
0.0219053693445722	DNABD	ZAM	D. melanogaster
0.0211292698959834	DNABD	ZAM	D. melanogaster
0.02956733370554	DNABD	ZAM	D. melanogaster
0.0111131669657581	DNABD	ZAM	D. melanogaster
0.0199992561222602	DNABD	ZAM	D. melanogaster
0.0378403447154757	DNABD	ZAM	D. melanogaster
0.0280772630086623	DNABD	ZAM	D. melanogaster
0.0229628601220644	DNABD	ZAM	D. melanogaster
0.0231855772291233	DNABD	ZAM	D. melanogaster
0.0230569926372342	DNABD	ZAM	D. melanogaster
0.0204122791818619	DNABD	ZAM	D. melanogaster
0.0191826030510616	DNABD	ZAM	D. melanogaster
0.023238954090805	DNABD	ZAM	D. melanogaster
0.0597253379681906	DNABD	ZAM	D. melanogaster
0.0223057737265957	DNABD	ZAM	D. melanogaster
0.0193814692653966	DNABD	ZAM	D. melanogaster
0.023132013390487	DNABD	ZAM	D. melanogaster
0.0228357740475428	DNABD	ZAM	D. melanogaster
0.0445347307484486	DNABD	ZAM	D. melanogaster
0.0276799200866977	DNABD	ZAM	D. melanogaster
0.0384380914531845	DNABD	ZAM	D. melanogaster
0.0311685371875757	DNABD	ZAM	D. melanogaster
0.0229489695242428	DNABD	ZAM	D. melanogaster
0.0226271531583442	DNABD	ZAM	D. melanogaster
0.0150075125614492	DNABD	ZAM	D. melanogaster
0.0216847593255259	DNABD	ZAM	D. melanogaster
0.0173053079883197	DNABD	ZAM	D. melanogaster
0.026072463530174	DNABD	ZAM	D. melanogaster
0.0378960432548303	DNABD	ZAM	D. melanogaster
0.0373450797835649	DNABD	ZAM	D. melanogaster
0.0511159647035776	DNABD	ZAM	D. melanogaster
0.0424630761764928	DNABD	ZAM	D. melanogaster
0.0170018486223225	DNABD	ZAM	D. melanogaster
0.0353192642136204	DNABD	ZAM	D. melanogaster
0.0392785053493089	DNABD	ZAM	D. melanogaster
0.0231584354179053	DNABD	ZAM	D. melanogaster
0.0173623139235996	DNABD	ZAM	D. melanogaster
0.018060488414989	DNABD	ZAM	D. melanogaster
0.0212777108639852	DNABD	ZAM	D. melanogaster
0.0214023582752236	DNABD	ZAM	D. melanogaster
0.0263711070476098	DNABD	ZAM	D. melanogaster
0.0120602036745739	DNABD	ZAM	D. melanogaster
0.0221409092422166	DNABD	ZAM	D. melanogaster
0.0299309233992224	DNABD	ZAM	D. melanogaster
0.0242731613552231	DNABD	ZAM	D. melanogaster
0.0225514530604407	DNABD	ZAM	D. melanogaster
0.0195077240598837	DNABD	ZAM	D. melanogaster
0.0147002027020865	DNABD	ZAM	D. melanogaster
0.0248215254642466	DNABD	ZAM	D. melanogaster
0.0319506734484331	DNABD	ZAM	D. melanogaster
0.0327589878470674	DNABD	ZAM	D. melanogaster
0.0207684268229838	DNABD	ZAM	D. melanogaster
0.0195368001390195	DNABD	ZAM	D. melanogaster
0.0886565217407575	non-DNABD	ZAM	D. melanogaster
0.0864611871594742	non-DNABD	ZAM	D. melanogaster
0.0942590780456763	non-DNABD	ZAM	D. melanogaster
0.0908764214896156	non-DNABD	ZAM	D. melanogaster
0.0955009243420614	non-DNABD	ZAM	D. melanogaster
0.0951348493817356	non-DNABD	ZAM	D. melanogaster
0.10213903441515	non-DNABD	ZAM	D. melanogaster
0.0909193098228499	non-DNABD	ZAM	D. melanogaster
0.0892344577515674	non-DNABD	ZAM	D. melanogaster
0.0977928621192593	non-DNABD	ZAM	D. melanogaster
0.0915749001325765	non-DNABD	ZAM	D. melanogaster
0.0872047439128734	non-DNABD	ZAM	D. melanogaster
0.097035771942844	non-DNABD	ZAM	D. melanogaster
0.0841861676330767	non-DNABD	ZAM	D. melanogaster
0.0855812927636488	non-DNABD	ZAM	D. melanogaster
0.0954418916932665	non-DNABD	ZAM	D. melanogaster
0.0864156515537233	non-DNABD	ZAM	D. melanogaster
0.101439259731941	non-DNABD	ZAM	D. melanogaster
0.0982082144653704	non-DNABD	ZAM	D. melanogaster
0.085204060157521	non-DNABD	ZAM	D. melanogaster
0.095070962644427	non-DNABD	ZAM	D. melanogaster
0.0851499883751095	non-DNABD	ZAM	D. melanogaster
0.0994939307893293	non-DNABD	ZAM	D. melanogaster
0.0967796475709955	non-DNABD	ZAM	D. melanogaster
0.101679923895717	non-DNABD	ZAM	D. melanogaster
0.10390248256983	non-DNABD	ZAM	D. melanogaster
0.100757795468321	non-DNABD	ZAM	D. melanogaster
0.0933415815042473	non-DNABD	ZAM	D. melanogaster
0.101621644514761	non-DNABD	ZAM	D. melanogaster
0.10167485508674	non-DNABD	ZAM	D. melanogaster
0.0774734104953015	non-DNABD	ZAM	D. melanogaster
0.0955941751084097	non-DNABD	ZAM	D. melanogaster
0.0942637079767469	non-DNABD	ZAM	D. melanogaster
0.0895572851316718	non-DNABD	ZAM	D. melanogaster
0.108395611007916	non-DNABD	ZAM	D. melanogaster
0.0811740514605228	non-DNABD	ZAM	D. melanogaster
0.102017353802628	non-DNABD	ZAM	D. melanogaster
0.0926759124143627	non-DNABD	ZAM	D. melanogaster
0.0864118885756732	non-DNABD	ZAM	D. melanogaster
0.0972556264796721	non-DNABD	ZAM	D. melanogaster
0.0960824531172917	non-DNABD	ZAM	D. melanogaster
0.0928721597917749	non-DNABD	ZAM	D. melanogaster
0.10302974094467	non-DNABD	ZAM	D. melanogaster
0.104731209983114	non-DNABD	ZAM	D. melanogaster
0.0863377061077982	non-DNABD	ZAM	D. melanogaster
0.109472645461971	non-DNABD	ZAM	D. melanogaster
0.0992223106323111	non-DNABD	ZAM	D. melanogaster
0.103186832445438	non-DNABD	ZAM	D. melanogaster
0.0922944330299994	non-DNABD	ZAM	D. melanogaster
0.0907864155486669	non-DNABD	ZAM	D. melanogaster
0.0868708989632234	non-DNABD	ZAM	D. melanogaster
0.100408355917136	non-DNABD	ZAM	D. melanogaster
